user_id;authority_name
15809;ROLE_USER
12561;ROLE_USER
14465;ROLE_USER
18093;ROLE_USER
16027;ROLE_USER
12857;ROLE_USER
16425;ROLE_USER
16842;ROLE_USER
15796;ROLE_USER
14555;ROLE_USER
15114;ROLE_USER
15133;ROLE_USER
17705;ROLE_USER
18087;ROLE_USER
12897;ROLE_USER
17512;ROLE_USER
15550;ROLE_USER
14676;ROLE_USER
12505;ROLE_USER
18159;ROLE_USER
14304;ROLE_USER
15638;ROLE_USER
12943;ROLE_USER
13875;ROLE_USER
15406;ROLE_USER
18084;ROLE_USER
17282;ROLE_USER
16434;ROLE_USER
17050;ROLE_USER
13171;ROLE_USER
17472;ROLE_USER
17255;ROLE_USER
16084;ROLE_USER
17667;ROLE_USER
12507;ROLE_USER
14631;ROLE_USER
13381;ROLE_USER
15236;ROLE_USER
13475;ROLE_USER
17829;ROLE_USER
13717;ROLE_USER
13157;ROLE_USER
14644;ROLE_USER
12993;ROLE_USER
17571;ROLE_USER
16979;ROLE_USER
16738;ROLE_USER
15122;ROLE_USER
17612;ROLE_USER
17348;ROLE_USER
13893;ROLE_USER
14035;ROLE_USER
13623;ROLE_USER
14346;ROLE_USER
16431;ROLE_USER
12616;ROLE_USER
16317;ROLE_USER
14935;ROLE_USER
16073;ROLE_USER
14477;ROLE_USER
14760;ROLE_USER
14897;ROLE_USER
15810;ROLE_USER
16509;ROLE_USER
14386;ROLE_USER
12455;ROLE_USER
14530;ROLE_USER
15670;ROLE_USER
12653;ROLE_USER
16126;ROLE_USER
14609;ROLE_USER
13414;ROLE_USER
12823;ROLE_USER
12352;ROLE_USER
12372;ROLE_USER
16494;ROLE_USER
14959;ROLE_USER
16148;ROLE_USER
17422;ROLE_USER
17175;ROLE_USER
18257;ROLE_USER
12362;ROLE_USER
13018;ROLE_USER
13718;ROLE_USER
15382;ROLE_USER
14754;ROLE_USER
13151;ROLE_USER
12654;ROLE_USER
13085;ROLE_USER
15903;ROLE_USER
15785;ROLE_USER
18138;ROLE_USER
14379;ROLE_USER
14211;ROLE_USER
14371;ROLE_USER
13425;ROLE_USER
12852;ROLE_USER
15228;ROLE_USER
13012;ROLE_USER
16182;ROLE_USER
13489;ROLE_USER
12714;ROLE_USER
13904;ROLE_USER
15755;ROLE_USER
13932;ROLE_USER
13799;ROLE_USER
13951;ROLE_USER
16765;ROLE_USER
18172;ROLE_USER
16566;ROLE_USER
12891;ROLE_USER
16466;ROLE_USER
16115;ROLE_USER
14162;ROLE_USER
13301;ROLE_USER
14803;ROLE_USER
13744;ROLE_USER
12988;ROLE_USER
17323;ROLE_USER
12707;ROLE_USER
18094;ROLE_USER
15129;ROLE_USER
17361;ROLE_USER
18155;ROLE_USER
15321;ROLE_USER
13477;ROLE_USER
15065;ROLE_USER
16980;ROLE_USER
15146;ROLE_USER
12365;ROLE_USER
13410;ROLE_USER
13044;ROLE_USER
16441;ROLE_USER
16014;ROLE_USER
14520;ROLE_USER
17994;ROLE_USER
13038;ROLE_USER
17002;ROLE_USER
15722;ROLE_USER
16349;ROLE_USER
16913;ROLE_USER
18114;ROLE_USER
15303;ROLE_USER
12845;ROLE_USER
18188;ROLE_USER
16045;ROLE_USER
16573;ROLE_USER
13421;ROLE_USER
18196;ROLE_USER
13285;ROLE_USER
13184;ROLE_USER
18151;ROLE_USER
13804;ROLE_USER
17499;ROLE_USER
15397;ROLE_USER
14276;ROLE_USER
13453;ROLE_USER
16394;ROLE_USER
17711;ROLE_USER
13865;ROLE_USER
16940;ROLE_USER
14289;ROLE_USER
16208;ROLE_USER
17063;ROLE_USER
13149;ROLE_USER
18068;ROLE_USER
15932;ROLE_USER
16692;ROLE_USER
15590;ROLE_USER
17171;ROLE_USER
18231;ROLE_USER
14004;ROLE_USER
17139;ROLE_USER
14513;ROLE_USER
13118;ROLE_USER
15974;ROLE_USER
17830;ROLE_USER
12565;ROLE_USER
12582;ROLE_USER
14231;ROLE_USER
17867;ROLE_USER
14880;ROLE_USER
15121;ROLE_USER
17117;ROLE_USER
12945;ROLE_USER
18056;ROLE_USER
16072;ROLE_USER
16838;ROLE_USER
15543;ROLE_USER
13751;ROLE_USER
15847;ROLE_USER
13851;ROLE_USER
13501;ROLE_USER
12633;ROLE_USER
13345;ROLE_USER
13870;ROLE_USER
17034;ROLE_USER
16592;ROLE_USER
15712;ROLE_USER
13362;ROLE_USER
14470;ROLE_USER
17388;ROLE_USER
16841;ROLE_USER
13753;ROLE_USER
13666;ROLE_USER
12361;ROLE_USER
14481;ROLE_USER
13792;ROLE_USER
17663;ROLE_USER
13973;ROLE_USER
15990;ROLE_USER
13493;ROLE_USER
13684;ROLE_USER
13261;ROLE_USER
16598;ROLE_USER
14147;ROLE_USER
15951;ROLE_USER
13971;ROLE_USER
17516;ROLE_USER
13630;ROLE_USER
14157;ROLE_USER
13636;ROLE_USER
13610;ROLE_USER
14745;ROLE_USER
12781;ROLE_USER
14036;ROLE_USER
16057;ROLE_USER
15724;ROLE_USER
12458;ROLE_USER
12598;ROLE_USER
13675;ROLE_USER
14227;ROLE_USER
16668;ROLE_USER
16667;ROLE_USER
13509;ROLE_USER
15874;ROLE_USER
16187;ROLE_USER
16339;ROLE_USER
12509;ROLE_USER
14046;ROLE_USER
13292;ROLE_USER
16427;ROLE_USER
14056;ROLE_USER
15656;ROLE_USER
12811;ROLE_USER
16518;ROLE_USER
17165;ROLE_USER
17462;ROLE_USER
14620;ROLE_USER
14740;ROLE_USER
16462;ROLE_USER
12428;ROLE_USER
16078;ROLE_USER
16915;ROLE_USER
15676;ROLE_USER
15709;ROLE_USER
15241;ROLE_USER
12933;ROLE_USER
15092;ROLE_USER
12679;ROLE_USER
15319;ROLE_USER
16212;ROLE_USER
15257;ROLE_USER
14656;ROLE_USER
13884;ROLE_USER
12866;ROLE_USER
13166;ROLE_USER
16389;ROLE_USER
15416;ROLE_USER
15733;ROLE_USER
16678;ROLE_USER
12834;ROLE_USER
13722;ROLE_USER
14934;ROLE_USER
15067;ROLE_USER
16128;ROLE_USER
17770;ROLE_USER
15622;ROLE_USER
14473;ROLE_USER
15104;ROLE_USER
15643;ROLE_USER
16792;ROLE_USER
15031;ROLE_USER
15636;ROLE_USER
12873;ROLE_USER
17923;ROLE_USER
16217;ROLE_USER
17738;ROLE_USER
17426;ROLE_USER
16957;ROLE_USER
16571;ROLE_USER
14483;ROLE_USER
15087;ROLE_USER
16709;ROLE_USER
17856;ROLE_USER
15053;ROLE_USER
18218;ROLE_USER
16159;ROLE_USER
17995;ROLE_USER
17374;ROLE_USER
17789;ROLE_USER
17416;ROLE_USER
17652;ROLE_USER
13476;ROLE_USER
12817;ROLE_USER
15393;ROLE_USER
13014;ROLE_USER
17508;ROLE_USER
13931;ROLE_USER
12541;ROLE_USER
13382;ROLE_USER
15220;ROLE_USER
14570;ROLE_USER
14447;ROLE_USER
13557;ROLE_USER
16449;ROLE_USER
12547;ROLE_USER
17325;ROLE_USER
14995;ROLE_USER
16414;ROLE_USER
15681;ROLE_USER
14670;ROLE_USER
15675;ROLE_USER
12584;ROLE_USER
17535;ROLE_USER
15400;ROLE_USER
14903;ROLE_USER
14499;ROLE_USER
18211;ROLE_USER
14504;ROLE_USER
15572;ROLE_USER
17107;ROLE_USER
14247;ROLE_USER
