user_id;authority_name
13774;ROLE_USER
12497;ROLE_USER
12752;ROLE_USER
15504;ROLE_USER
15500;ROLE_USER
17557;ROLE_USER
13228;ROLE_USER
14356;ROLE_USER
13416;ROLE_USER
17628;ROLE_USER
16527;ROLE_USER
16428;ROLE_USER
15341;ROLE_USER
16215;ROLE_USER
14164;ROLE_USER
15888;ROLE_USER
17564;ROLE_USER
13356;ROLE_USER
12390;ROLE_USER
18228;ROLE_USER
17415;ROLE_USER
13350;ROLE_USER
12550;ROLE_USER
16627;ROLE_USER
17475;ROLE_USER
14951;ROLE_USER
14780;ROLE_USER
14887;ROLE_USER
15399;ROLE_USER
17466;ROLE_USER
16379;ROLE_USER
17172;ROLE_USER
15239;ROLE_USER
16213;ROLE_USER
15603;ROLE_USER
14261;ROLE_USER
12657;ROLE_USER
15571;ROLE_USER
15484;ROLE_USER
12936;ROLE_USER
16236;ROLE_USER
16669;ROLE_USER
15398;ROLE_USER
12906;ROLE_USER
17079;ROLE_USER
14125;ROLE_USER
17163;ROLE_USER
12952;ROLE_USER
12579;ROLE_USER
13279;ROLE_USER
12425;ROLE_USER
16715;ROLE_USER
13519;ROLE_USER
12546;ROLE_USER
15744;ROLE_USER
13127;ROLE_USER
15714;ROLE_USER
17480;ROLE_USER
15763;ROLE_USER
15075;ROLE_USER
16978;ROLE_USER
14014;ROLE_USER
16240;ROLE_USER
13336;ROLE_USER
14652;ROLE_USER
15807;ROLE_USER
15762;ROLE_USER
15475;ROLE_USER
15978;ROLE_USER
16485;ROLE_USER
12488;ROLE_USER
13083;ROLE_USER
16169;ROLE_USER
17506;ROLE_USER
16480;ROLE_USER
17006;ROLE_USER
17498;ROLE_USER
17131;ROLE_USER
13536;ROLE_USER
15429;ROLE_USER
17154;ROLE_USER
16594;ROLE_USER
16049;ROLE_USER
14757;ROLE_USER
16198;ROLE_USER
13670;ROLE_USER
18066;ROLE_USER
14806;ROLE_USER
12783;ROLE_USER
13429;ROLE_USER
15154;ROLE_USER
13390;ROLE_USER
12925;ROLE_USER
13927;ROLE_USER
18205;ROLE_USER
14908;ROLE_USER
13639;ROLE_USER
15958;ROLE_USER
15492;ROLE_USER
15243;ROLE_USER
16468;ROLE_USER
15344;ROLE_USER
13866;ROLE_USER
12612;ROLE_USER
16999;ROLE_USER
13514;ROLE_USER
13314;ROLE_USER
17805;ROLE_USER
18278;ROLE_USER
13979;ROLE_USER
16181;ROLE_USER
15568;ROLE_USER
16354;ROLE_USER
14412;ROLE_USER
16119;ROLE_USER
14109;ROLE_USER
16157;ROLE_USER
15348;ROLE_USER
16281;ROLE_USER
13924;ROLE_USER
14434;ROLE_USER
13061;ROLE_USER
17513;ROLE_USER
16909;ROLE_USER
16650;ROLE_USER
18192;ROLE_USER
17447;ROLE_USER
17427;ROLE_USER
15175;ROLE_USER
13960;ROLE_USER
17528;ROLE_USER
16361;ROLE_USER
13886;ROLE_USER
13354;ROLE_USER
15050;ROLE_USER
13503;ROLE_USER
16653;ROLE_USER
16574;ROLE_USER
13759;ROLE_USER
17813;ROLE_USER
12718;ROLE_USER
15949;ROLE_USER
12703;ROLE_USER
13364;ROLE_USER
16268;ROLE_USER
18053;ROLE_USER
16101;ROLE_USER
15565;ROLE_USER
18217;ROLE_USER
13954;ROLE_USER
15593;ROLE_USER
13095;ROLE_USER
15287;ROLE_USER
13347;ROLE_USER
15185;ROLE_USER
16404;ROLE_USER
16613;ROLE_USER
16591;ROLE_USER
15774;ROLE_USER
13558;ROLE_USER
16930;ROLE_USER
16533;ROLE_USER
18059;ROLE_USER
14488;ROLE_USER
16747;ROLE_USER
14333;ROLE_USER
13635;ROLE_USER
17330;ROLE_USER
17321;ROLE_USER
14815;ROLE_USER
15091;ROLE_USER
15088;ROLE_USER
15930;ROLE_USER
16183;ROLE_USER
13297;ROLE_USER
13801;ROLE_USER
16881;ROLE_USER
17014;ROLE_USER
15255;ROLE_USER
14184;ROLE_USER
13351;ROLE_USER
15739;ROLE_USER
12512;ROLE_USER
17957;ROLE_USER
15276;ROLE_USER
15127;ROLE_USER
16106;ROLE_USER
17666;ROLE_USER
13483;ROLE_USER
16478;ROLE_USER
17382;ROLE_USER
12789;ROLE_USER
16020;ROLE_USER
17222;ROLE_USER
16803;ROLE_USER
13947;ROLE_USER
16758;ROLE_USER
12719;ROLE_USER
17647;ROLE_USER
14054;ROLE_USER
12723;ROLE_USER
18033;ROLE_USER
13845;ROLE_USER
15837;ROLE_USER
12628;ROLE_USER
13177;ROLE_USER
14317;ROLE_USER
16295;ROLE_USER
13602;ROLE_USER
16895;ROLE_USER
17295;ROLE_USER
13504;ROLE_USER
13422;ROLE_USER
15264;ROLE_USER
16432;ROLE_USER
13816;ROLE_USER
14518;ROLE_USER
13882;ROLE_USER
15937;ROLE_USER
12923;ROLE_USER
17453;ROLE_USER
15766;ROLE_USER
15300;ROLE_USER
13348;ROLE_USER
14592;ROLE_USER
14792;ROLE_USER
17030;ROLE_USER
12420;ROLE_USER
14427;ROLE_USER
12519;ROLE_USER
13359;ROLE_USER
14138;ROLE_USER
15297;ROLE_USER
13876;ROLE_USER
12740;ROLE_USER
17086;ROLE_USER
13806;ROLE_USER
18096;ROLE_USER
13587;ROLE_USER
12856;ROLE_USER
13419;ROLE_USER
17509;ROLE_USER
16900;ROLE_USER
13689;ROLE_USER
