user_id;authority_name
17891;ROLE_USER
17123;ROLE_USER
16866;ROLE_USER
13730;ROLE_USER
16589;ROLE_USER
12922;ROLE_USER
16009;ROLE_USER
14053;ROLE_USER
17939;ROLE_USER
17312;ROLE_USER
13833;ROLE_USER
17899;ROLE_USER
15007;ROLE_USER
17464;ROLE_USER
18265;ROLE_USER
16344;ROLE_USER
13338;ROLE_USER
17024;ROLE_USER
14034;ROLE_USER
18203;ROLE_USER
16616;ROLE_USER
16338;ROLE_USER
17046;ROLE_USER
13109;ROLE_USER
16829;ROLE_USER
13217;ROLE_USER
14002;ROLE_USER
12977;ROLE_USER
13291;ROLE_USER
13583;ROLE_USER
16929;ROLE_USER
17892;ROLE_USER
15505;ROLE_USER
14459;ROLE_USER
18013;ROLE_USER
13681;ROLE_USER
13699;ROLE_USER
14493;ROLE_USER
13486;ROLE_USER
13302;ROLE_USER
16012;ROLE_USER
12635;ROLE_USER
17031;ROLE_USER
12461;ROLE_USER
12648;ROLE_USER
18121;ROLE_USER
15901;ROLE_USER
14918;ROLE_USER
15920;ROLE_USER
17353;ROLE_USER
18024;ROLE_USER
15467;ROLE_USER
16174;ROLE_USER
13678;ROLE_USER
14690;ROLE_USER
13058;ROLE_USER
14552;ROLE_USER
12556;ROLE_USER
13224;ROLE_USER
16989;ROLE_USER
12358;ROLE_USER
13207;ROLE_USER
18122;ROLE_USER
12722;ROLE_USER
17405;ROLE_USER
13311;ROLE_USER
15051;ROLE_USER
15895;ROLE_USER
15795;ROLE_USER
13669;ROLE_USER
16450;ROLE_USER
13667;ROLE_USER
14400;ROLE_USER
12405;ROLE_USER
14265;ROLE_USER
14847;ROLE_USER
14862;ROLE_USER
16488;ROLE_USER
15256;ROLE_USER
14716;ROLE_USER
13933;ROLE_USER
14857;ROLE_USER
15306;ROLE_USER
15839;ROLE_USER
13994;ROLE_USER
17554;ROLE_USER
14332;ROLE_USER
17266;ROLE_USER
17948;ROLE_USER
15004;ROLE_USER
14722;ROLE_USER
13507;ROLE_USER
13967;ROLE_USER
16054;ROLE_USER
12833;ROLE_USER
16474;ROLE_USER
17984;ROLE_USER
12589;ROLE_USER
17448;ROLE_USER
16762;ROLE_USER
15369;ROLE_USER
13154;ROLE_USER
13940;ROLE_USER
14029;ROLE_USER
14117;ROLE_USER
13167;ROLE_USER
17779;ROLE_USER
13991;ROLE_USER
18101;ROLE_USER
17065;ROLE_USER
13827;ROLE_USER
12560;ROLE_USER
16764;ROLE_USER
18180;ROLE_USER
12521;ROLE_USER
17866;ROLE_USER
15802;ROLE_USER
17229;ROLE_USER
14456;ROLE_USER
16464;ROLE_USER
17962;ROLE_USER
16149;ROLE_USER
14259;ROLE_USER
18143;ROLE_USER
17935;ROLE_USER
14517;ROLE_USER
17694;ROLE_USER
17660;ROLE_USER
16041;ROLE_USER
15623;ROLE_USER
15829;ROLE_USER
15232;ROLE_USER
12438;ROLE_USER
12627;ROLE_USER
13079;ROLE_USER
18262;ROLE_USER
13563;ROLE_USER
15506;ROLE_USER
16305;ROLE_USER
12864;ROLE_USER
17724;ROLE_USER
17703;ROLE_USER
13116;ROLE_USER
14019;ROLE_USER
17649;ROLE_USER
16178;ROLE_USER
17040;ROLE_USER
14100;ROLE_USER
16557;ROLE_USER
13296;ROLE_USER
13814;ROLE_USER
16364;ROLE_USER
17693;ROLE_USER
15372;ROLE_USER
15618;ROLE_USER
13930;ROLE_USER
13379;ROLE_USER
13194;ROLE_USER
16447;ROLE_USER
14305;ROLE_USER
12397;ROLE_USER
14331;ROLE_USER
15261;ROLE_USER
15105;ROLE_USER
13813;ROLE_USER
18268;ROLE_USER
14855;ROLE_USER
13925;ROLE_USER
18237;ROLE_USER
12453;ROLE_USER
15639;ROLE_USER
15118;ROLE_USER
15746;ROLE_USER
12743;ROLE_USER
15942;ROLE_USER
14143;ROLE_USER
15120;ROLE_USER
16147;ROLE_USER
13277;ROLE_USER
18127;ROLE_USER
15149;ROLE_USER
18081;ROLE_USER
14511;ROLE_USER
12716;ROLE_USER
15776;ROLE_USER
12981;ROLE_USER
13106;ROLE_USER
13928;ROLE_USER
14885;ROLE_USER
13388;ROLE_USER
15438;ROLE_USER
17173;ROLE_USER
17941;ROLE_USER
14947;ROLE_USER
17053;ROLE_USER
12534;ROLE_USER
12844;ROLE_USER
14567;ROLE_USER
14937;ROLE_USER
12828;ROLE_USER
16984;ROLE_USER
13023;ROLE_USER
17553;ROLE_USER
13075;ROLE_USER
15342;ROLE_USER
12644;ROLE_USER
12378;ROLE_USER
17788;ROLE_USER
13850;ROLE_USER
14076;ROLE_USER
13805;ROLE_USER
